# Weekly rubella cases in Ontario Canada; 1924-89,,,,
# This data file is available online from the International Infectious Disease Data Archive (IIDDA) at http://iidda.mcmaster.ca,,,,
# Please acknowledge IIDDA in any publication or presentation in which data downloaded from IIDDA are used.,,,,
# The first publication that made use of this data file was: C. T. Bauch and D. J. D. Earn (2003) 'Transients and Attractors in Epidemics' Proceedings of the Royal Society of London Series B 270:1573-1578,,,,
# See the IIDDA website for a list of all papers that have used this data file.,,,,
year,month,day,numdate,cases
1941,3,29,1941.2411,2045
1941,4,5,1941.2603,2159
1941,4,12,1941.2795,1449
1941,4,19,1941.2986,1306
1941,4,26,1941.3178,1186
1941,5,3,1941.3370,1174
1941,5,10,1941.3562,982
1941,5,17,1941.3753,803
1941,5,24,1941.3945,646
1941,5,31,1941.4137,647
1941,6,7,1941.4329,448
1941,6,14,1941.4521,317
1941,6,21,1941.4712,221
1941,6,28,1941.4904,201
1941,7,5,1941.5096,89
1941,7,12,1941.5288,82
1941,7,14,1941.5342,33
1941,7,26,1941.5671,15
1941,8,2,1941.5863,20
1941,8,9,1941.6055,65
1941,8,16,1941.6247,16
1941,8,23,1941.6438,9
1941,8,30,1941.6630,8
1941,9,6,1941.6822,14
1941,9,13,1941.7014,11
1941,9,20,1941.7205,5
1941,9,27,1941.7397,5
1941,10,4,1941.7589,13
1941,10,11,1941.7781,14
1941,10,18,1941.7973,13
1941,10,25,1941.8164,7
1941,11,1,1941.8356,4
1941,11,8,1941.8548,8
1941,11,15,1941.8740,13
1941,11,22,1941.8932,22
1941,11,29,1941.9123,19
1941,12,6,1941.9315,16
1941,12,13,1941.9507,13
1941,12,20,1941.9699,12
1941,12,27,1941.9890,18
1942,1,3,1942.0082,20
1942,1,10,1942.0274,21
1942,1,17,1942.0466,29
1942,1,24,1942.0658,35
1942,1,31,1942.0849,33
1942,2,7,1942.1041,64
1942,2,14,1942.1233,41
1942,2,21,1942.1425,51
1942,2,28,1942.1616,72
1942,3,7,1942.1808,74
1942,3,14,1942.2000,65
1942,3,21,1942.2192,105
1942,3,28,1942.2384,85
1942,4,4,1942.2575,40
1942,4,11,1942.2767,69
1942,4,18,1942.2959,60
1942,4,25,1942.3151,50
1942,5,2,1942.3342,68
1942,5,9,1942.3534,63
1942,5,16,1942.3726,62
1942,5,23,1942.3918,39
1942,5,30,1942.4110,46
1942,6,6,1942.4301,46
1942,6,13,1942.4493,53
1942,6,20,1942.4685,46
1942,6,27,1942.4877,23
1942,7,4,1942.5068,22
1942,7,11,1942.5260,26
1942,7,18,1942.5452,8
1942,7,25,1942.5644,12
1942,8,1,1942.5836,11
1942,8,8,1942.6027,9
1942,8,15,1942.6219,3
1942,8,22,1942.6411,7
1942,8,29,1942.6603,4
1942,9,5,1942.6795,5
1942,9,12,1942.6986,3
1942,9,19,1942.7178,2
1942,9,26,1942.7370,10
1942,10,3,1942.7562,6
1942,10,10,1942.7753,6
1942,10,17,1942.7945,8
1942,10,24,1942.8137,5
1942,10,21,1942.8055,8
1942,11,7,1942.8521,7
1942,11,14,1942.8712,8
1942,11,21,1942.8904,15
1942,11,28,1942.9096,12
1942,12,5,1942.9288,12
1942,12,12,1942.9479,6
1942,12,19,1942.9671,5
1942,12,26,1942.9863,11
1943,1,2,1943.0055,15
1943,1,9,1943.0247,16
1943,1,16,1943.0438,12
1943,1,23,1943.0630,9
1943,1,30,1943.0822,9
1943,2,6,1943.1014,12
1943,2,13,1943.1205,16
1943,2,20,1943.1397,29
1943,2,27,1943.1589,16
1943,3,6,1943.1781,28
1943,3,13,1943.1973,29
1943,3,20,1943.2164,34
1943,3,27,1943.2356,34
1943,4,3,1943.2548,78
1943,4,10,1943.2740,88
1943,4,17,1943.2932,152
1943,4,24,1943.3123,58
1943,5,1,1943.3315,110
1943,5,8,1943.3507,106
1943,5,15,1943.3699,127
1943,5,22,1943.3890,110
1943,5,29,1943.4082,210
1943,6,5,1943.4274,156
1943,6,12,1943.4466,162
1943,6,19,1943.4658,125
1943,6,26,1943.4849,76
1943,7,3,1943.5041,69
1943,7,10,1943.5233,38
1943,7,17,1943.5425,32
1943,7,24,1943.5616,20
1943,7,31,1943.5808,14
1943,8,7,1943.6000,15
1943,8,14,1943.6192,6
1943,8,21,1943.6384,7
1943,8,28,1943.6575,6
1943,9,4,1943.6767,6
1943,9,11,1943.6959,5
1943,9,18,1943.7151,4
1943,9,25,1943.7342,5
1943,10,2,1943.7534,4
1943,10,9,1943.7726,5
1943,10,16,1943.7918,9
1943,10,23,1943.8110,11
1943,10,30,1943.8301,10
1943,11,6,1943.8493,14
1943,11,13,1943.8685,9
1943,11,20,1943.8877,10
1943,11,27,1943.9068,16
1943,12,4,1943.9260,13
1943,12,11,1943.9452,17
1943,12,18,1943.9644,6
1943,12,25,1943.9836,10
1944,1,1,1944.0027,9
1944,1,8,1944.0219,13
1944,1,15,1944.0411,12
1944,1,22,1944.0603,17
1944,1,29,1944.0795,20
1944,2,5,1944.0986,24
1944,2,12,1944.1178,30
1944,2,19,1944.1370,29
1944,2,26,1944.1562,47
1944,3,4,1944.1753,23
1944,3,11,1944.1945,54
1944,3,18,1944.2137,69
1944,3,25,1944.2329,54
1944,4,1,1944.2521,109
1944,4,8,1944.2712,67
1944,4,15,1944.2904,66
1944,4,22,1944.3096,140
1944,4,29,1944.3288,201
1944,5,6,1944.3479,73
1944,5,13,1944.3671,235
1944,5,20,1944.3863,111
1944,5,27,1944.4055,77
1944,6,3,1944.4247,120
1944,6,10,1944.4438,90
1944,6,17,1944.4630,39
1944,6,24,1944.4822,32
1944,7,1,1944.5014,53
1944,7,8,1944.5205,45
1944,7,15,1944.5397,30
1944,7,22,1944.5589,7
1944,7,29,1944.5781,11
1944,8,5,1944.5973,16
1944,8,12,1944.6164,24
1944,8,19,1944.6356,6
1944,8,26,1944.6548,6
1944,9,2,1944.6740,1
1944,9,9,1944.6932,3
1944,9,16,1944.7123,6
1944,9,23,1944.7315,8
1944,9,30,1944.7507,7
1944,10,7,1944.7699,9
1944,10,14,1944.7890,1
1944,10,21,1944.8082,5
1944,10,28,1944.8274,8
1944,11,4,1944.8466,23
1944,11,11,1944.8658,3
1944,11,18,1944.8849,5
1944,11,25,1944.9041,11
1944,12,2,1944.9233,11
1944,12,9,1944.9425,21
1944,12,16,1944.9616,10
1944,12,23,1944.9808,9
1944,12,30,1945.0000,8
1945,1,6,1945.0164,20
1945,1,13,1945.0356,13
1945,1,20,1945.0548,13
1945,1,27,1945.0740,12
1945,2,3,1945.0932,20
1945,2,10,1945.1123,14
1945,2,17,1945.1315,12
1945,2,24,1945.1507,6
1945,3,3,1945.1699,12
1945,3,10,1945.1890,11
1945,3,17,1945.2082,16
1945,3,24,1945.2274,15
1945,3,31,1945.2466,32
1945,4,7,1945.2658,18
1945,4,14,1945.2849,26
1945,4,21,1945.3041,23
1945,4,28,1945.3233,27
1945,5,5,1945.3425,13
1945,5,12,1945.3616,43
1945,5,19,1945.3808,36
1945,5,26,1945.4000,41
1945,6,2,1945.4192,111
1945,6,9,1945.4384,47
1945,6,16,1945.4575,39
1945,6,23,1945.4767,134
1945,6,30,1945.4959,35
1945,7,7,1945.5151,45
1945,7,14,1945.5342,25
1945,7,21,1945.5534,8
1945,7,28,1945.5726,6
1945,8,4,1945.5918,7
1945,8,11,1945.6110,9
1945,8,18,1945.6301,4
1945,8,25,1945.6493,3
1945,9,1,1945.6685,1
1945,9,8,1945.6877,7
1945,9,15,1945.7068,7
1945,9,22,1945.7260,4
1945,9,29,1945.7452,7
1945,10,6,1945.7644,7
1945,10,13,1945.7836,17
1945,10,20,1945.8027,6
1945,10,27,1945.8219,13
1945,11,3,1945.8411,12
1945,11,10,1945.8603,10
1945,11,17,1945.8795,10
1945,11,24,1945.8986,14
1945,12,1,1945.9178,20
1945,12,8,1945.9370,22
1945,12,15,1945.9562,13
1945,12,22,1945.9753,25
1945,12,29,1945.9945,17
1946,1,5,1946.0137,24
1946,1,12,1946.0329,34
1946,1,19,1946.0521,35
1946,1,26,1946.0712,17
1946,2,2,1946.0904,58
1946,2,9,1946.1096,22
1946,2,16,1946.1288,25
1946,2,23,1946.1479,28
1946,3,2,1946.1671,9
1946,3,9,1946.1863,27
1946,3,16,1946.2055,27
1946,3,23,1946.2247,95
1946,3,30,1946.2438,192
1946,4,6,1946.2630,57
1946,4,13,1946.2822,31
1946,4,20,1946.3014,62
1946,4,27,1946.3205,33
1946,5,4,1946.3397,21
1946,5,11,1946.3589,39
1946,5,18,1946.3781,34
1946,5,25,1946.3973,44
1946,6,1,1946.4164,38
1946,6,8,1946.4356,13
1946,6,15,1946.4548,28
1946,6,22,1946.4740,21
1946,6,29,1946.4932,28
1946,7,6,1946.5123,11
1946,7,13,1946.5315,11
1946,7,20,1946.5507,10
1946,7,27,1946.5699,17
1946,8,3,1946.5890,3
1946,8,10,1946.6082,6
1946,8,17,1946.6274,0
1946,8,24,1946.6466,4
1946,8,31,1946.6658,4
1946,9,7,1946.6849,4
1946,9,14,1946.7041,7
1946,9,21,1946.7233,6
1946,9,28,1946.7425,5
1946,10,5,1946.7616,6
1946,10,12,1946.7808,5
1946,10,19,1946.8000,6
1946,10,26,1946.8192,6
1946,11,2,1946.8384,6
1946,11,9,1946.8575,13
1946,11,16,1946.8767,12
1946,11,23,1946.8959,8
1946,11,30,1946.9151,14
1946,12,7,1946.9342,15
1946,12,14,1946.9534,10
1946,12,21,1946.9726,7
1946,12,28,1946.9918,3
1947,1,4,1947.0110,8
1947,1,11,1947.0301,14
1947,1,18,1947.0493,41
1947,1,25,1947.0685,36
1947,2,1,1947.0877,23
1947,2,8,1947.1068,52
1947,2,15,1947.1260,42
1947,2,22,1947.1452,71
1947,3,1,1947.1644,87
1947,3,8,1947.1836,51
1947,3,15,1947.2027,70
1947,3,22,1947.2219,68
1947,3,29,1947.2411,44
1947,4,5,1947.2603,39
1947,4,12,1947.2795,45
1947,4,19,1947.2986,49
1947,4,26,1947.3178,45
1947,5,3,1947.3370,43
1947,5,10,1947.3562,61
1947,5,17,1947.3753,55
1947,5,24,1947.3945,37
1947,5,31,1947.4137,52
1947,6,7,1947.4329,42
1947,6,14,1947.4521,27
1947,6,21,1947.4712,33
1947,6,28,1947.4904,25
1947,7,5,1947.5096,14
1947,7,12,1947.5288,11
1947,7,19,1947.5479,6
1947,7,26,1947.5671,10
1947,8,2,1947.5863,6
1947,8,9,1947.6055,6
1947,8,16,1947.6247,20
1947,8,23,1947.6438,15
1947,8,30,1947.6630,13
1947,9,6,1947.6822,3
1947,9,13,1947.7014,7
1947,9,20,1947.7205,11
1947,9,27,1947.7397,5
1947,10,4,1947.7589,3
1947,10,11,1947.7781,13
1947,10,18,1947.7973,5
1947,10,25,1947.8164,14
1947,11,1,1947.8356,9
1947,11,8,1947.8548,9
1947,11,15,1947.8740,17
1947,11,22,1947.8932,23
1947,11,29,1947.9123,12
1947,12,6,1947.9315,13
1947,12,13,1947.9507,12
1947,12,20,1947.9699,15
1947,12,27,1947.9890,8
1948,1,3,1948.0082,11
1948,1,10,1948.0274,69
1948,1,17,1948.0466,22
1948,1,24,1948.0658,23
1948,1,31,1948.0849,80
1948,2,7,1948.1041,15
1948,2,14,1948.1233,27
1948,2,21,1948.1425,34
1948,2,28,1948.1616,49
1948,3,6,1948.1808,26
1948,3,13,1948.2000,27
1948,3,20,1948.2192,21
1948,3,27,1948.2384,18
1948,4,3,1948.2575,38
1948,4,10,1948.2767,14
1948,4,17,1948.2959,21
1948,4,24,1948.3151,27
1948,5,1,1948.3342,18
1948,5,8,1948.3534,12
1948,5,15,1948.3726,10
1948,5,22,1948.3918,15
1948,5,29,1948.4110,18
1948,6,5,1948.4301,21
1948,6,12,1948.4493,15
1948,6,19,1948.4685,13
1948,6,26,1948.4877,5
1948,7,3,1948.5068,13
1948,7,10,1948.5260,3
1948,7,17,1948.5452,3
1948,7,24,1948.5644,5
1948,7,31,1948.5836,2
1948,8,7,1948.6027,4
1948,8,14,1948.6219,6
1948,8,21,1948.6411,3
1948,8,28,1948.6603,9
1948,9,4,1948.6795,7
1948,9,11,1948.6986,13
1948,9,18,1948.7178,3
1948,9,25,1948.7370,3
1948,10,2,1948.7562,7
1948,10,9,1948.7753,11
1948,10,16,1948.7945,9
1948,10,23,1948.8137,7
1948,10,30,1948.8329,21
1948,11,6,1948.8521,7
1948,11,13,1948.8712,8
1948,11,20,1948.8904,6
1948,11,27,1948.9096,11
1948,12,4,1948.9288,9
1948,12,11,1948.9479,11
1948,12,18,1948.9671,12
1948,12,25,1948.9863,34
1949,1,1,1949.0027,9
1949,1,8,1949.0219,14
1949,1,15,1949.0411,13
1949,1,22,1949.0603,21
1949,1,29,1949.0795,24
1949,2,5,1949.0986,11
1949,2,12,1949.1178,27
1949,2,19,1949.1370,9
1949,2,26,1949.1562,38
1949,3,5,1949.1753,44
1949,3,12,1949.1945,54
1949,3,19,1949.2137,61
1949,3,26,1949.2329,48
1949,4,2,1949.2521,64
1949,4,9,1949.2712,144
1949,4,16,1949.2904,31
1949,4,23,1949.3096,20
1949,4,30,1949.3288,46
1949,5,7,1949.3479,42
1949,5,14,1949.3671,64
1949,5,21,1949.3863,62
1949,5,28,1949.4055,35
1949,6,4,1949.4247,79
1949,6,11,1949.4438,35
1949,6,18,1949.4630,63
1949,6,25,1949.4822,50
1949,7,2,1949.5014,26
1949,7,9,1949.5205,10
1949,7,16,1949.5397,8
1949,7,23,1949.5589,4
1949,7,30,1949.5781,4
1949,8,6,1949.5973,11
1949,8,13,1949.6164,7
1949,8,20,1949.6356,2
1949,8,27,1949.6548,7
1949,9,3,1949.6740,6
1949,9,10,1949.6932,5
1949,9,17,1949.7123,5
1949,9,24,1949.7315,5
1949,10,1,1949.7507,6
1949,10,8,1949.7699,8
1949,10,15,1949.7890,8
1949,10,22,1949.8082,7
1949,10,29,1949.8274,14
1949,11,5,1949.8466,17
1949,11,12,1949.8658,11
1949,11,19,1949.8849,12
1949,11,26,1949.9041,18
1949,12,3,1949.9233,40
1949,12,10,1949.9425,27
1949,12,17,1949.9616,61
1949,12,24,1949.9808,37
1949,12,31,1950.0000,64
1950,1,7,1950.0192,107
1950,1,14,1950.0384,110
1950,1,21,1950.0575,105
1950,1,28,1950.0767,94
1950,2,4,1950.0959,212
1950,2,11,1950.1151,278
1950,2,18,1950.1342,197
1950,2,25,1950.1534,408
1950,3,4,1950.1726,650
1950,3,11,1950.1918,372
1950,3,18,1950.2110,885
1950,3,25,1950.2301,620
1950,4,1,1950.2493,1258
1950,4,8,1950.2685,514
1950,4,15,1950.2877,792
1950,4,22,1950.3068,920
1950,4,29,1950.3260,1531
1950,5,6,1950.3452,1422
1950,5,13,1950.3644,1104
1950,5,20,1950.3836,1694
1950,5,27,1950.4027,1304
1950,6,3,1950.4219,1440
1950,6,10,1950.4411,1388
1950,6,17,1950.4603,1086
1950,6,24,1950.4795,835
1950,7,1,1950.4986,498
1950,7,8,1950.5178,175
1950,7,15,1950.5370,177
1950,7,22,1950.5562,73
1950,7,29,1950.5753,77
1950,8,5,1950.5945,63
1950,8,12,1950.6137,39
1950,8,19,1950.6329,37
1950,8,26,1950.6521,26
1950,9,2,1950.6712,36
1950,9,9,1950.6904,46
1950,9,16,1950.7096,33
1950,9,23,1950.7288,37
1950,9,30,1950.7479,56
1950,10,7,1950.7671,35
1950,10,14,1950.7863,41
1950,10,21,1950.8055,51
1950,10,28,1950.8247,59
1950,11,4,1950.8438,45
1950,11,11,1950.8630,28
1950,11,18,1950.8822,58
1950,11,25,1950.9014,48
1950,12,2,1950.9205,62
1950,12,9,1950.9397,59
1950,12,16,1950.9589,51
1950,12,23,1950.9781,63
1950,12,30,1950.9973,55
1951,1,6,1951.0164,146
1951,1,13,1951.0356,154
1951,1,20,1951.0548,107
1951,1,27,1951.0740,180
1951,2,3,1951.0932,243
1951,2,10,1951.1123,180
1951,2,17,1951.1315,241
1951,2,24,1951.1507,226
1951,3,3,1951.1699,246
1951,3,10,1951.1890,175
1951,3,17,1951.2082,187
1951,3,24,1951.2274,164
1951,3,31,1951.2466,120
1951,4,7,1951.2658,207
1951,4,14,1951.2849,218
1951,4,21,1951.3041,176
1951,4,28,1951.3233,234
1951,5,5,1951.3425,236
1951,5,12,1951.3616,175
1951,5,19,1951.3808,213
1951,5,26,1951.4000,205
1951,6,2,1951.4192,228
1951,6,9,1951.4384,203
1951,6,16,1951.4575,201
1951,6,23,1951.4767,202
1951,6,30,1951.4959,88
1951,7,7,1951.5151,57
1951,7,14,1951.5342,61
1951,7,21,1951.5534,33
1951,7,28,1951.5726,36
1951,8,4,1951.5918,16
1951,8,11,1951.6110,13
1951,8,18,1951.6301,37
1951,8,25,1951.6493,9
1951,9,1,1951.6685,15
1951,9,8,1951.6877,17
1951,9,15,1951.7068,12
1951,9,22,1951.7260,13
1951,9,29,1951.7452,4
1951,10,6,1951.7644,15
1951,10,13,1951.7836,11
1951,10,20,1951.8027,11
1951,10,27,1951.8219,23
1951,11,3,1951.8411,7
1951,11,10,1951.8603,25
1951,11,17,1951.8795,14
1951,11,24,1951.8986,23
1951,12,1,1951.9178,18
1951,12,8,1951.9370,31
1951,12,15,1951.9562,34
1951,12,22,1951.9753,37
1951,12,29,1951.9945,28
1952,1,5,1952.0137,74
1952,1,12,1952.0329,117
1952,1,19,1952.0521,104
1952,1,26,1952.0712,125
1952,2,2,1952.0904,129
1952,2,9,1952.1096,139
1952,2,16,1952.1288,128
1952,2,23,1952.1479,136
1952,3,1,1952.1671,171
1952,3,8,1952.1863,106
1952,3,15,1952.2055,181
1952,3,22,1952.2247,169
1952,3,29,1952.2438,241
1952,4,5,1952.2630,200
1952,4,12,1952.2822,252
1952,4,19,1952.3014,139
1952,4,26,1952.3205,178
1952,5,3,1952.3397,234
1952,5,10,1952.3589,154
1952,5,17,1952.3781,231
1952,5,24,1952.3973,277
1952,5,31,1952.4164,150
1952,6,7,1952.4356,231
1952,6,14,1952.4548,233
1952,6,21,1952.4740,206
1952,6,28,1952.4932,53
1952,7,5,1952.5123,140
1952,7,12,1952.5315,20
1952,7,19,1952.5507,9
1952,7,26,1952.5699,30
1952,8,2,1952.5890,9
1952,8,9,1952.6082,5
1952,8,16,1952.6274,2
1952,8,23,1952.6466,3
1952,8,30,1952.6658,0
1952,9,6,1952.6849,12
1952,9,13,1952.7041,12
1952,9,20,1952.7233,14
1952,9,27,1952.7425,5
1952,10,4,1952.7616,7
1952,10,11,1952.7808,11
1952,10,18,1952.8000,17
1952,10,25,1952.8192,11
1952,11,1,1952.8384,14
1952,11,8,1952.8575,7
1952,11,15,1952.8767,21
1952,11,22,1952.8959,27
1952,11,29,1952.9151,41
1952,12,6,1952.9342,32
1952,12,13,1952.9534,30
1952,12,20,1952.9726,19
1952,12,27,1952.9918,24
1953,1,3,1953.0082,12
1953,1,10,1953.0274,28
1953,1,17,1953.0466,25
1953,1,24,1953.0658,28
1953,1,31,1953.0849,45
1953,2,7,1953.1041,49
1953,2,14,1953.1233,53
1953,2,21,1953.1425,69
1953,2,28,1953.1616,46
1953,3,7,1953.1808,58
1953,3,14,1953.2000,148
1953,3,21,1953.2192,161
1953,3,28,1953.2384,229
1953,4,4,1953.2575,125
1953,4,11,1953.2767,97
1953,4,18,1953.2959,73
1953,4,25,1953.3151,112
1953,5,2,1953.3342,117
1953,5,9,1953.3534,255
1953,5,16,1953.3726,115
1953,5,23,1953.3918,124
1953,5,30,1953.4110,93
1953,6,6,1953.4301,47
1953,6,13,1953.4493,97
1953,6,20,1953.4685,60
1953,6,27,1953.4877,51
1953,7,4,1953.5068,41
1953,7,11,1953.5260,53
1953,7,18,1953.5452,19
1953,7,25,1953.5644,12
1953,8,1,1953.5836,6
1953,8,8,1953.6027,7
1953,8,15,1953.6219,8
1953,8,22,1953.6411,4
1953,8,29,1953.6603,6
1953,9,5,1953.6795,5
1953,9,12,1953.6986,15
1953,9,19,1953.7178,11
1953,9,26,1953.7370,14
1953,10,3,1953.7562,12
1953,10,10,1953.7753,16
1953,10,17,1953.7945,10
1953,10,24,1953.8137,13
1953,10,31,1953.8329,10
1953,11,7,1953.8521,7
1953,11,14,1953.8712,18
1953,11,21,1953.8904,8
1953,11,28,1953.9096,11
1953,12,5,1953.9288,11
1953,12,12,1953.9479,18
1953,12,19,1953.9671,12
1953,12,26,1953.9863,13
1954,1,2,1954.0055,17
1954,1,9,1954.0247,16
1954,1,16,1954.0438,11
1954,1,23,1954.0630,19
1954,1,30,1954.0822,21
1954,2,6,1954.1014,25
1954,2,13,1954.1205,71
1954,2,20,1954.1397,35
1954,2,27,1954.1589,25
1954,3,6,1954.1781,17
1954,3,13,1954.1973,48
1954,3,20,1954.2164,11
1954,3,27,1954.2356,43
1954,4,3,1954.2548,30
1954,4,10,1954.2740,26
1954,4,17,1954.2932,32
1954,4,24,1954.3123,51
1954,5,1,1954.3315,42
1954,5,8,1954.3507,46
1954,5,15,1954.3699,25
1954,5,22,1954.3890,45
1954,5,29,1954.4082,45
1954,6,5,1954.4274,62
1954,6,12,1954.4466,79
1954,6,19,1954.4658,69
1954,6,26,1954.4849,62
1954,7,3,1954.5041,57
1954,7,10,1954.5233,17
1954,7,17,1954.5425,12
1954,7,24,1954.5616,15
1954,7,31,1954.5808,9
1954,8,7,1954.6000,18
1954,8,14,1954.6192,6
1954,8,21,1954.6384,14
1954,8,28,1954.6575,9
1954,9,4,1954.6767,9
1954,9,11,1954.6959,12
1954,9,18,1954.7151,10
1954,9,25,1954.7342,8
1954,10,2,1954.7534,20
1954,10,9,1954.7726,18
1954,10,16,1954.7918,12
1954,10,23,1954.8110,13
1954,10,30,1954.8301,25
1954,11,6,1954.8493,11
1954,11,13,1954.8685,17
1954,11,20,1954.8877,13
1954,11,27,1954.9068,21
1954,12,4,1954.9260,25
1954,12,11,1954.9452,30
1954,12,18,1954.9644,63
1954,12,25,1954.9836,76
1955,1,1,1955.0027,27
1955,1,8,1955.0219,145
1955,1,15,1955.0411,138
1955,1,22,1955.0603,141
1955,1,29,1955.0795,258
1955,2,5,1955.0986,271
1955,2,12,1955.1178,386
1955,2,19,1955.1370,463
1955,2,26,1955.1562,604
1955,3,5,1955.1753,667
1955,3,12,1955.1945,828
1955,3,19,1955.2137,1001
1955,3,26,1955.2329,819
1955,4,2,1955.2521,947
1955,4,9,1955.2712,665
1955,4,16,1955.2904,656
1955,4,23,1955.3096,731
1955,4,30,1955.3288,860
1955,5,7,1955.3479,622
1955,5,14,1955.3671,838
1955,5,21,1955.3863,735
1955,5,28,1955.4055,746
1955,6,4,1955.4247,631
1955,6,11,1955.4438,578
1955,6,18,1955.4630,662
1955,6,25,1955.4822,450
1955,7,2,1955.5014,198
1955,7,9,1955.5205,154
1955,7,16,1955.5397,41
1955,7,23,1955.5589,42
1955,7,30,1955.5781,41
1955,8,6,1955.5973,22
1955,8,13,1955.6164,20
1955,8,20,1955.6356,46
1955,8,27,1955.6548,7
1955,9,3,1955.6740,15
1955,9,10,1955.6932,19
1955,9,17,1955.7123,21
1955,9,24,1955.7315,16
1955,10,1,1955.7507,19
1955,10,8,1955.7699,13
1955,10,15,1955.7890,34
1955,10,22,1955.8082,42
1955,10,29,1955.8274,22
1955,11,5,1955.8466,36
1955,11,12,1955.8658,48
1955,11,19,1955.8849,40
1955,11,26,1955.9041,44
1955,12,3,1955.9233,42
1955,12,10,1955.9425,43
1955,12,17,1955.9616,60
1955,12,24,1955.9808,73
1955,12,31,1956.0000,96
1956,1,7,1956.0192,70
1956,1,14,1956.0384,139
1956,1,21,1956.0575,233
1956,1,28,1956.0767,300
1956,2,4,1956.0959,229
1956,2,11,1956.1151,293
1956,2,18,1956.1342,260
1956,2,25,1956.1534,434
1956,3,3,1956.1726,409
1956,3,10,1956.1918,534
1956,3,17,1956.2110,657
1956,3,24,1956.2301,356
1956,3,31,1956.2493,298
1956,4,7,1956.2685,1255
1956,4,14,1956.2877,760
1956,4,21,1956.3068,1208
1956,4,28,1956.3260,805
1956,5,5,1956.3452,488
1956,5,12,1956.3644,555
1956,5,19,1956.3836,2077
1956,5,26,1956.4027,670
1956,6,2,1956.4219,1022
1956,6,9,1956.4411,698
1956,6,16,1956.4603,586
1956,6,23,1956.4795,497
1956,6,30,1956.4986,208
1956,7,7,1956.5178,118
1956,7,14,1956.5370,52
1956,7,21,1956.5562,49
1956,7,28,1956.5753,60
1956,8,4,1956.5945,43
1956,8,11,1956.6137,25
1956,8,18,1956.6329,23
1956,8,25,1956.6521,25
1956,9,1,1956.6712,74
1956,9,8,1956.6904,16
1956,9,15,1956.7096,31
1956,9,22,1956.7288,38
1956,9,29,1956.7479,22
1956,10,6,1956.7671,26
1956,10,13,1956.7863,22
1956,10,20,1956.8055,47
1956,10,27,1956.8247,24
1956,11,3,1956.8438,44
1956,11,10,1956.8630,31
1956,11,17,1956.8822,32
1956,11,24,1956.9014,61
1956,12,1,1956.9205,33
1956,12,8,1956.9397,16
1956,12,15,1956.9589,37
1956,12,22,1956.9781,18
1956,12,29,1956.9973,35
1957,1,5,1957.0137,33
1957,1,12,1957.0329,58
1957,1,19,1957.0521,53
1957,1,26,1957.0712,69
1957,2,2,1957.0904,47
1957,2,9,1957.1096,53
1957,2,16,1957.1288,52
1957,2,23,1957.1479,41
1957,3,2,1957.1671,72
1957,3,9,1957.1863,75
1957,3,16,1957.2055,50
1957,3,23,1957.2247,60
1957,3,30,1957.2438,78
1957,4,6,1957.2630,77
1957,4,13,1957.2822,54
1957,4,20,1957.3014,63
1957,4,27,1957.3205,51
1957,5,4,1957.3397,73
1957,5,11,1957.3589,114
1957,5,18,1957.3781,55
1957,5,25,1957.3973,84
1957,6,1,1957.4164,78
1957,6,8,1957.4356,82
1957,6,15,1957.4548,55
1957,6,22,1957.4740,78
1957,6,29,1957.4932,49
1957,7,6,1957.5123,65
1957,7,13,1957.5315,13
1957,7,20,1957.5507,38
1957,7,27,1957.5699,26
1957,8,3,1957.5890,28
1957,8,10,1957.6082,29
1957,8,17,1957.6274,15
1957,8,24,1957.6466,12
1957,8,31,1957.6658,11
1957,9,7,1957.6849,25
1957,9,14,1957.7041,19
1957,9,21,1957.7233,16
1957,9,28,1957.7425,16
1957,10,5,1957.7616,17
1957,10,12,1957.7808,16
1957,10,19,1957.8000,10
1957,10,26,1957.8192,10
1957,11,2,1957.8384,7
1957,11,9,1957.8575,9
1957,11,16,1957.8767,4
1957,11,23,1957.8959,8
1957,11,30,1957.9151,7
1957,12,7,1957.9342,20
1957,12,14,1957.9534,16
1957,12,21,1957.9726,5
1957,12,28,1957.9918,13
1958,1,4,1958.0110,11
1958,1,11,1958.0301,14
1958,1,18,1958.0493,12
1958,1,25,1958.0685,19
1958,2,1,1958.0877,42
1958,2,8,1958.1068,32
1958,2,15,1958.1260,33
1958,2,22,1958.1452,61
1958,3,1,1958.1644,57
1958,3,8,1958.1836,74
1958,3,15,1958.2027,89
1958,3,22,1958.2219,74
1958,3,29,1958.2411,95
1958,4,5,1958.2603,92
1958,4,12,1958.2795,37
1958,4,19,1958.2986,115
1958,4,26,1958.3178,124
1958,5,3,1958.3370,120
1958,5,10,1958.3562,200
1958,5,17,1958.3753,160
1958,5,24,1958.3945,184
1958,5,31,1958.4137,244
1958,6,7,1958.4329,193
1958,6,14,1958.4521,301
1958,6,21,1958.4712,301
1958,6,28,1958.4904,169
1958,7,5,1958.5096,37
1958,7,12,1958.5288,51
1958,7,19,1958.5479,16
1958,7,26,1958.5671,13
1958,8,2,1958.5863,6
1958,8,9,1958.6055,16
1958,8,16,1958.6247,8
1958,8,23,1958.6438,4
1958,8,30,1958.6630,10
1958,9,6,1958.6822,8
1958,9,13,1958.7014,16
1958,9,20,1958.7205,15
1958,9,27,1958.7397,17
1958,10,4,1958.7589,18
