# Weekly cases of chicken pox in Ontario; Canada; 1924-89,,,,
# Missing data for 1970,,,,
# Note: the weekly chickenpox cases were not reported - to Statistics Canada - between 1959-1986.  Weekly chickenpox cases for Ontario were obtained from spreadsheets held by the Ontario Ministry of Health.,,,,
# When using this dataset please acknowledge the valuable help given by: Richard Trudeau (Chief of Health Statistics; Statistics Canada) who gave us access to data held by Statistics Canada; Glen Gagnon (Reference Librarian) for assistance in finding data at Statistics Canada; and Angie Fazzone who helped by finding data in the Ontario Ministry of Health archives.,,,,
year,month,day,numdate,cases
1941,3,8,1941.183562,294
1941,3,15,1941.20274,242
1941,3,22,1941.221918,301
1941,3,29,1941.241096,193
1941,4,5,1941.260274,147
1941,4,12,1941.279452,174
1941,4,19,1941.29863,215
1941,4,26,1941.317808,205
1941,5,3,1941.336986,164
1941,5,10,1941.356164,120
1941,5,17,1941.375342,207
1941,5,24,1941.394521,130
1941,5,31,1941.413699,216
1941,6,7,1941.432877,292
1941,6,14,1941.452055,239
1941,6,21,1941.471233,360
1941,6,28,1941.490411,184
1941,7,5,1941.509589,159
1941,7,12,1941.528767,126
1941,7,19,1941.547945,83
1941,7,26,1941.567123,61
1941,8,2,1941.586301,70
1941,8,9,1941.605479,63
1941,8,16,1941.624658,26
1941,8,23,1941.643836,24
1941,8,30,1941.663014,15
1941,9,6,1941.682192,31
1941,9,13,1941.70137,37
1941,9,20,1941.720548,50
1941,9,27,1941.739726,97
1941,10,4,1941.758904,68
1941,10,11,1941.778082,99
1941,10,18,1941.79726,211
1941,10,25,1941.816438,145
1941,11,1,1941.835616,347
1941,11,8,1941.854795,229
1941,11,15,1941.873973,457
1941,11,22,1941.893151,513
1941,11,29,1941.912329,336
1941,12,6,1941.931507,728
1941,12,13,1941.950685,497
1941,12,20,1941.969863,541
1941,12,27,1941.989041,288
1942,1,3,1942.008219,321
1942,1,10,1942.027397,496
1942,1,17,1942.046575,455
1942,1,24,1942.065753,566
1942,1,31,1942.084932,551
1942,2,7,1942.10411,335
1942,2,14,1942.123288,297
1942,2,21,1942.142466,427
1942,2,28,1942.161644,308
1942,3,7,1942.180822,288
1942,3,14,1942.2,372
1942,3,21,1942.219178,276
1942,3,28,1942.238356,273
1942,4,4,1942.257534,194
1942,4,11,1942.276712,186
1942,4,18,1942.29589,296
1942,4,25,1942.315068,255
1942,5,2,1942.334247,286
1942,5,9,1942.353425,286
1942,5,16,1942.372603,264
1942,5,23,1942.391781,258
1942,5,30,1942.410959,295
1942,6,6,1942.430137,320
1942,6,13,1942.449315,318
1942,6,20,1942.468493,248
1942,6,27,1942.487671,270
1942,7,4,1942.506849,222
1942,7,11,1942.526027,138
1942,7,18,1942.545205,72
1942,7,25,1942.564384,113
1942,8,1,1942.583562,105
1942,8,8,1942.60274,71
1942,8,15,1942.621918,53
1942,8,22,1942.641096,25
1942,8,29,1942.660274,35
1942,9,5,1942.679452,27
1942,9,12,1942.69863,32
1942,9,19,1942.717808,63
1942,9,26,1942.736986,50
1942,10,3,1942.756164,64
1942,10,10,1942.775342,61
1942,10,17,1942.794521,119
1942,10,24,1942.813699,169
1942,10,31,1942.832877,199
1942,11,7,1942.852055,231
1942,11,14,1942.871233,291
1942,11,21,1942.890411,366
1942,11,28,1942.909589,448
1942,12,5,1942.928767,405
1942,12,12,1942.947945,394
1942,12,19,1942.967123,432
1942,12,26,1942.986301,302
1943,1,2,1943.005479,435
1943,1,9,1943.024658,423
1943,1,16,1943.043836,535
1943,1,23,1943.063014,414
1943,1,30,1943.082192,349
1943,2,6,1943.10137,342
1943,2,13,1943.120548,349
1943,2,20,1943.139726,283
1943,2,27,1943.158904,304
1943,3,6,1943.178082,242
1943,3,13,1943.19726,233
1943,3,20,1943.216438,210
1943,3,27,1943.235616,169
1943,4,3,1943.254795,211
1943,4,10,1943.273973,209
1943,4,17,1943.293151,267
1943,4,24,1943.312329,216
1943,5,1,1943.331507,187
1943,5,8,1943.350685,340
1943,5,15,1943.369863,259
1943,5,22,1943.389041,257
1943,5,29,1943.408219,303
1943,6,5,1943.427397,327
1943,6,12,1943.446575,406
1943,6,19,1943.465753,336
1943,6,26,1943.484932,151
1943,7,3,1943.50411,236
1943,7,10,1943.523288,112
1943,7,17,1943.542466,89
1943,7,24,1943.561644,130
1943,7,31,1943.580822,63
1943,8,7,1943.6,61
1943,8,14,1943.619178,77
1943,8,21,1943.638356,34
1943,8,28,1943.657534,34
1943,9,4,1943.676712,24
1943,9,11,1943.69589,17
1943,9,18,1943.715068,37
1943,9,25,1943.734247,26
1943,10,2,1943.753425,70
1943,10,9,1943.772603,101
1943,10,16,1943.791781,135
1943,10,23,1943.810959,147
1943,10,30,1943.830137,275
1943,11,6,1943.849315,265
1943,11,13,1943.868493,441
1943,11,20,1943.887671,401
1943,11,27,1943.906849,575
1943,12,4,1943.926027,693
1943,12,11,1943.945205,490
1943,12,18,1943.964384,320
1943,12,25,1943.983562,418
1944,1,1,1944.00274,320
1944,1,8,1944.021918,412
1944,1,15,1944.041096,398
1944,1,22,1944.060274,379
1944,1,29,1944.079452,381
1944,2,5,1944.09863,391
1944,2,12,1944.117808,377
1944,2,19,1944.136986,343
1944,2,26,1944.156164,405
1944,3,4,1944.175342,472
1944,3,11,1944.194521,352
1944,3,18,1944.213699,434
1944,3,25,1944.232877,416
1944,4,1,1944.252055,402
1944,4,8,1944.271233,329
1944,4,15,1944.290411,201
1944,4,22,1944.309589,338
1944,4,29,1944.328767,348
1944,5,6,1944.347945,309
1944,5,13,1944.367123,337
1944,5,20,1944.386301,450
1944,5,27,1944.405479,266
1944,6,3,1944.424658,485
1944,6,10,1944.443836,339
1944,6,17,1944.463014,336
1944,6,24,1944.482192,202
1944,7,1,1944.50137,271
1944,7,8,1944.520548,204
1944,7,15,1944.539726,202
1944,7,22,1944.558904,86
1944,7,29,1944.578082,40
1944,8,5,1944.59726,64
1944,8,12,1944.616438,42
1944,8,19,1944.635616,27
1944,8,26,1944.654795,20
1944,9,2,1944.673973,18
1944,9,9,1944.693151,16
1944,9,16,1944.712329,44
1944,9,23,1944.731507,43
1944,9,30,1944.750685,75
1944,10,7,1944.769863,61
1944,10,14,1944.789041,77
1944,10,21,1944.808219,83
1944,10,28,1944.827397,260
1944,11,4,1944.846575,139
1944,11,11,1944.865753,232
1944,11,18,1944.884932,319
1944,11,25,1944.90411,380
1944,12,2,1944.923288,312
1944,12,9,1944.942466,389
1944,12,16,1944.961644,468
1944,12,23,1944.980822,496
1944,12,30,1945,518
1945,1,6,1945.016438,183
1945,1,13,1945.035616,523
1945,1,20,1945.054795,187
1945,1,27,1945.073973,114
1945,2,3,1945.093151,372
1945,2,10,1945.112329,283
1945,2,17,1945.131507,330
1945,2,24,1945.150685,255
1945,3,3,1945.169863,258
1945,3,10,1945.189041,219
1945,3,17,1945.208219,362
1945,3,24,1945.227397,232
1945,3,31,1945.246575,274
1945,4,7,1945.265753,140
1945,4,14,1945.284932,271
1945,4,21,1945.30411,273
1945,4,28,1945.323288,247
1945,5,5,1945.342466,283
1945,5,12,1945.361644,284
1945,5,19,1945.380822,348
1945,5,26,1945.4,231
1945,6,2,1945.419178,393
1945,6,9,1945.438356,375
1945,6,16,1945.457534,339
1945,6,23,1945.476712,382
1945,6,30,1945.49589,261
1945,7,7,1945.515068,203
1945,7,14,1945.534247,172
1945,7,21,1945.553425,104
1945,7,28,1945.572603,112
1945,8,4,1945.591781,50
1945,8,11,1945.610959,48
1945,8,18,1945.630137,60
1945,8,25,1945.649315,38
1945,9,1,1945.668493,34
1945,9,8,1945.687671,42
1945,9,15,1945.706849,37
1945,9,22,1945.726027,43
1945,9,29,1945.745205,35
1945,10,6,1945.764384,61
1945,10,13,1945.783562,128
1945,10,20,1945.80274,138
1945,10,27,1945.821918,151
1945,11,3,1945.841096,224
1945,11,10,1945.860274,260
1945,11,17,1945.879452,286
1945,11,24,1945.89863,406
1945,12,1,1945.917808,361
1945,12,8,1945.936986,381
1945,12,15,1945.956164,269
1945,12,22,1945.975342,308
1945,12,29,1945.994521,399
1946,1,5,1946.013699,353
1946,1,12,1946.032877,489
1946,1,19,1946.052055,503
1946,1,26,1946.071233,325
1946,2,2,1946.090411,642
1946,2,9,1946.109589,271
1946,2,16,1946.128767,231
1946,2,23,1946.147945,322
1946,3,2,1946.167123,280
1946,3,9,1946.186301,216
1946,3,16,1946.205479,212
1946,3,23,1946.224658,270
1946,3,30,1946.243836,247
1946,4,6,1946.263014,232
1946,4,13,1946.282192,192
1946,4,20,1946.30137,186
1946,4,27,1946.320548,207
1946,5,4,1946.339726,256
1946,5,11,1946.358904,277
1946,5,18,1946.378082,322
1946,5,25,1946.39726,232
1946,6,1,1946.416438,618
1946,6,8,1946.435616,311
1946,6,15,1946.454795,429
1946,6,22,1946.473973,357
1946,6,29,1946.493151,323
1946,7,6,1946.512329,246
1946,7,13,1946.531507,208
1946,7,20,1946.550685,198
1946,7,27,1946.569863,142
1946,8,3,1946.589041,118
1946,8,10,1946.608219,81
1946,8,17,1946.627397,72
1946,8,24,1946.646575,44
1946,8,31,1946.665753,44
1946,9,7,1946.684932,166
1946,9,14,1946.70411,65
1946,9,21,1946.723288,73
1946,9,28,1946.742466,103
1946,10,5,1946.761644,99
1946,10,12,1946.780822,111
1946,10,19,1946.8,178
1946,10,26,1946.819178,198
1946,11,2,1946.838356,212
1946,11,9,1946.857534,295
1946,11,16,1946.876712,377
1946,11,23,1946.89589,382
1946,11,30,1946.915068,355
1946,12,7,1946.934247,425
1946,12,14,1946.953425,498
1946,12,21,1946.972603,501
1946,12,28,1946.991781,253
1947,1,4,1947.010959,370
1947,1,11,1947.030137,703
1947,1,18,1947.049315,577
1947,1,25,1947.068493,392
1947,2,1,1947.087671,322
1947,2,8,1947.106849,301
1947,2,15,1947.126027,291
1947,2,22,1947.145205,460
1947,3,1,1947.164384,348
1947,3,8,1947.183562,442
1947,3,15,1947.20274,325
1947,3,22,1947.221918,322
1947,3,29,1947.241096,334
1947,4,5,1947.260274,264
1947,4,12,1947.279452,186
1947,4,19,1947.29863,320
1947,4,26,1947.317808,330
1947,5,3,1947.336986,234
1947,5,10,1947.356164,285
1947,5,17,1947.375342,266
1947,5,24,1947.394521,247
1947,5,31,1947.413699,296
1947,6,7,1947.432877,374
1947,6,14,1947.452055,312
1947,6,21,1947.471233,287
1947,6,28,1947.490411,221
1947,7,5,1947.509589,280
1947,7,12,1947.528767,102
1947,7,19,1947.547945,148
1947,7,26,1947.567123,55
1947,8,2,1947.586301,120
1947,8,9,1947.605479,177
1947,8,16,1947.624658,76
1947,8,23,1947.643836,59
1947,8,30,1947.663014,29
1947,9,6,1947.682192,23
1947,9,13,1947.70137,43
1947,9,20,1947.720548,33
1947,9,27,1947.739726,33
1947,10,4,1947.758904,34
1947,10,11,1947.778082,54
1947,10,18,1947.79726,148
1947,10,25,1947.816438,163
1947,11,1,1947.835616,155
1947,11,8,1947.854795,226
1947,11,15,1947.873973,219
1947,11,22,1947.893151,341
1947,11,29,1947.912329,386
1947,12,6,1947.931507,453
1947,12,13,1947.950685,306
1947,12,20,1947.969863,489
1947,12,27,1947.989041,228
1948,1,3,1948.008219,452
1948,1,10,1948.027397,504
1948,1,17,1948.046575,423
1948,1,24,1948.065753,435
1948,1,31,1948.084932,555
1948,2,7,1948.10411,419
1948,2,14,1948.123288,381
1948,2,21,1948.142466,432
1948,2,28,1948.161644,394
1948,3,6,1948.180822,374
1948,3,13,1948.2,301
1948,3,20,1948.219178,345
1948,3,27,1948.238356,264
1948,4,3,1948.257534,495
1948,4,10,1948.276712,232
1948,4,17,1948.29589,516
1948,4,24,1948.315068,224
1948,5,1,1948.334247,443
1948,5,8,1948.353425,284
1948,5,15,1948.372603,396
1948,5,22,1948.391781,340
1948,5,29,1948.410959,500
1948,6,5,1948.430137,430
1948,6,12,1948.449315,417
1948,6,19,1948.468493,561
1948,6,26,1948.487671,493
1948,7,3,1948.506849,284
1948,7,10,1948.526027,279
1948,7,17,1948.545205,232
1948,7,24,1948.564384,125
1948,7,31,1948.583562,111
1948,8,7,1948.60274,91
1948,8,14,1948.621918,56
1948,8,21,1948.641096,33
1948,8,28,1948.660274,83
1948,9,4,1948.679452,41
1948,9,11,1948.69863,57
1948,9,18,1948.717808,56
1948,9,25,1948.736986,62
1948,10,2,1948.756164,75
1948,10,9,1948.775342,92
1948,10,16,1948.794521,181
1948,10,23,1948.813699,258
1948,10,30,1948.832877,240
1948,11,6,1948.852055,321
1948,11,13,1948.871233,461
1948,11,20,1948.890411,466
1948,11,27,1948.909589,474
1948,12,4,1948.928767,655
1948,12,11,1948.947945,762
1948,12,18,1948.967123,636
1948,12,25,1948.986301,517
1949,1,1,1949.00274,608
1949,1,8,1949.021918,1045
1949,1,15,1949.041096,979
1949,1,22,1949.060274,873
1949,1,29,1949.079452,752
1949,2,5,1949.09863,785
1949,2,12,1949.117808,939
1949,2,19,1949.136986,771
1949,2,26,1949.156164,780
1949,3,5,1949.175342,593
1949,3,12,1949.194521,624
1949,3,19,1949.213699,687
1949,3,26,1949.232877,525
1949,4,2,1949.252055,601
1949,4,9,1949.271233,502
1949,4,16,1949.290411,597
1949,4,23,1949.309589,351
1949,4,30,1949.328767,581
1949,5,7,1949.347945,478
1949,5,14,1949.367123,546
1949,5,21,1949.386301,378
1949,5,28,1949.405479,312
1949,6,4,1949.424658,448
1949,6,11,1949.443836,379
1949,6,18,1949.463014,430
1949,6,25,1949.482192,384
1949,7,2,1949.50137,260
1949,7,9,1949.520548,122
1949,7,16,1949.539726,109
1949,7,23,1949.558904,77
1949,7,30,1949.578082,77
1949,8,6,1949.59726,120
1949,8,13,1949.616438,40
1949,8,20,1949.635616,18
1949,8,27,1949.654795,25
1949,9,3,1949.673973,21
1949,9,10,1949.693151,32
1949,9,17,1949.712329,25
1949,9,24,1949.731507,45
1949,10,1,1949.750685,56
1949,10,8,1949.769863,114
1949,10,15,1949.789041,113
1949,10,22,1949.808219,146
1949,10,29,1949.827397,141
1949,11,5,1949.846575,198
1949,11,12,1949.865753,207
1949,11,19,1949.884932,303
1949,11,26,1949.90411,315
1949,12,3,1949.923288,395
1949,12,10,1949.942466,196
1949,12,17,1949.961644,277
1949,12,24,1949.980822,335
1949,12,31,1950,385
1950,1,7,1950.019178,517
1950,1,14,1950.038356,405
1950,1,21,1950.057534,406
1950,1,28,1950.076712,439
1950,2,4,1950.09589,352
1950,2,11,1950.115068,331
1950,2,18,1950.134247,274
1950,2,25,1950.153425,318
1950,3,4,1950.172603,326
1950,3,11,1950.191781,295
1950,3,18,1950.210959,244
1950,3,25,1950.230137,190
1950,4,1,1950.249315,252
1950,4,8,1950.268493,236
1950,4,15,1950.287671,226
1950,4,22,1950.306849,163
1950,4,29,1950.326027,211
1950,5,6,1950.345205,256
1950,5,13,1950.364384,263
1950,5,20,1950.383562,186
1950,5,27,1950.40274,249
1950,6,3,1950.421918,321
1950,6,10,1950.441096,213
1950,6,17,1950.460274,310
1950,6,24,1950.479452,228
1950,7,1,1950.49863,197
1950,7,8,1950.517808,173
1950,7,15,1950.536986,139
1950,7,22,1950.556164,91
1950,7,29,1950.575342,124
1950,8,5,1950.594521,65
1950,8,12,1950.613699,71
1950,8,19,1950.632877,67
1950,8,26,1950.652055,31
1950,9,2,1950.671233,62
1950,9,9,1950.690411,100
1950,9,16,1950.709589,64
1950,9,23,1950.728767,45
1950,9,30,1950.747945,74
1950,10,7,1950.767123,86
1950,10,14,1950.786301,197
1950,10,21,1950.805479,212
1950,10,28,1950.824658,250
1950,11,4,1950.843836,206
1950,11,11,1950.863014,348
1950,11,18,1950.882192,498
1950,11,25,1950.90137,510
1950,12,2,1950.920548,467
1950,12,9,1950.939726,528
1950,12,16,1950.958904,355
1950,12,23,1950.978082,516
1950,12,30,1950.99726,538
1951,1,6,1951.016438,719
1951,1,13,1951.035616,719
1951,1,20,1951.054795,605
1951,1,27,1951.073973,770
1951,2,3,1951.093151,592
1951,2,10,1951.112329,766
1951,2,17,1951.131507,661
1951,2,24,1951.150685,629
1951,3,3,1951.169863,650
1951,3,10,1951.189041,467
1951,3,17,1951.208219,445
1951,3,24,1951.227397,323
1951,3,31,1951.246575,339
1951,4,7,1951.265753,499
1951,4,14,1951.284932,420
1951,4,21,1951.30411,405
1951,4,28,1951.323288,452
1951,5,5,1951.342466,509
1951,5,12,1951.361644,582
1951,5,19,1951.380822,433
1951,5,26,1951.4,556
1951,6,2,1951.419178,512
1951,6,9,1951.438356,780
1951,6,16,1951.457534,579
1951,6,23,1951.476712,731
1951,6,30,1951.49589,459
1951,7,7,1951.515068,323
1951,7,14,1951.534247,322
1951,7,21,1951.553425,244
1951,7,28,1951.572603,193
1951,8,4,1951.591781,155
1951,8,11,1951.610959,88
1951,8,18,1951.630137,81
1951,8,25,1951.649315,71
1951,9,1,1951.668493,59
1951,9,8,1951.687671,77
1951,9,15,1951.706849,62
1951,9,22,1951.726027,97
1951,9,29,1951.745205,91
1951,10,6,1951.764384,137
1951,10,13,1951.783562,132
1951,10,20,1951.80274,212
1951,10,27,1951.821918,308
1951,11,3,1951.841096,244
1951,11,10,1951.860274,495
1951,11,17,1951.879452,448
1951,11,24,1951.89863,508
1951,12,1,1951.917808,654
1951,12,8,1951.936986,649
1951,12,15,1951.956164,554
1951,12,22,1951.975342,576
1951,12,29,1951.994521,548
1952,1,5,1952.013699,775
1952,1,12,1952.032877,856
1952,1,19,1952.052055,1037
1952,1,26,1952.071233,681
1952,2,2,1952.090411,539
1952,2,9,1952.109589,586
1952,2,16,1952.128767,486
1952,2,23,1952.147945,607
1952,3,1,1952.167123,575
1952,3,8,1952.186301,517
1952,3,15,1952.205479,556
1952,3,22,1952.224658,503
1952,3,29,1952.243836,570
1952,4,5,1952.263014,404
1952,4,12,1952.282192,562
1952,4,19,1952.30137,495
1952,4,26,1952.320548,575
1952,5,3,1952.339726,454
1952,5,10,1952.358904,491
1952,5,17,1952.378082,570
1952,5,24,1952.39726,417
1952,5,31,1952.416438,576
1952,6,7,1952.435616,434
1952,6,14,1952.454795,614
1952,6,21,1952.473973,453
1952,6,28,1952.493151,412
1952,7,5,1952.512329,270
1952,7,12,1952.531507,191
1952,7,19,1952.550685,168
1952,7,26,1952.569863,164
1952,8,2,1952.589041,66
1952,8,9,1952.608219,37
1952,8,16,1952.627397,63
1952,8,23,1952.646575,41
1952,8,30,1952.665753,46
1952,9,6,1952.684932,58
1952,9,13,1952.70411,47
1952,9,20,1952.723288,38
1952,9,27,1952.742466,57
1952,10,4,1952.761644,64
1952,10,11,1952.780822,145
1952,10,18,1952.8,125
1952,10,25,1952.819178,270
1952,11,1,1952.838356,273
1952,11,8,1952.857534,378
1952,11,15,1952.876712,403
1952,11,22,1952.89589,445
1952,11,29,1952.915068,568
1952,12,6,1952.934247,574
1952,12,13,1952.953425,653
1952,12,20,1952.972603,480
1952,12,27,1952.991781,568
1953,1,3,1953.008219,594
1953,1,10,1953.027397,833
1953,1,17,1953.046575,803
1953,1,24,1953.065753,810
1953,1,31,1953.084932,562
1953,2,7,1953.10411,768
1953,2,14,1953.123288,844
1953,2,21,1953.142466,592
1953,2,28,1953.161644,672
1953,3,7,1953.180822,751
1953,3,14,1953.2,761
1953,3,21,1953.219178,697
1953,3,28,1953.238356,652
1953,4,4,1953.257534,473
1953,4,11,1953.276712,421
1953,4,18,1953.29589,618
1953,4,25,1953.315068,327
1953,5,2,1953.334247,587
1953,5,9,1953.353425,496
1953,5,16,1953.372603,420
1953,5,23,1953.391781,499
1953,5,30,1953.410959,558
1953,6,6,1953.430137,557
1953,6,13,1953.449315,426
1953,6,20,1953.468493,528
1953,6,27,1953.487671,362
1953,7,4,1953.506849,265
1953,7,11,1953.526027,119
1953,7,18,1953.545205,164
1953,7,25,1953.564384,93
1953,8,1,1953.583562,142
1953,8,8,1953.60274,46
1953,8,15,1953.621918,54
1953,8,22,1953.641096,35
1953,8,29,1953.660274,33
1953,9,5,1953.679452,28
1953,9,12,1953.69863,47
1953,9,19,1953.717808,28
1953,9,26,1953.736986,33
1953,10,3,1953.756164,47
1953,10,10,1953.775342,107
1953,10,17,1953.794521,107
1953,10,24,1953.813699,236
1953,10,31,1953.832877,351
1953,11,7,1953.852055,312
1953,11,14,1953.871233,269
1953,11,21,1953.890411,416
1953,11,28,1953.909589,384
1953,12,5,1953.928767,740
1953,12,12,1953.947945,411
1953,12,19,1953.967123,231
1953,12,26,1953.986301,563
1954,1,2,1954.005479,488
1954,1,9,1954.024658,688
1954,1,16,1954.043836,676
1954,1,23,1954.063014,741
1954,1,30,1954.082192,671
1954,2,6,1954.10137,444
1954,2,13,1954.120548,479
1954,2,20,1954.139726,407
1954,2,27,1954.158904,613
1954,3,6,1954.178082,440
1954,3,13,1954.19726,587
1954,3,20,1954.216438,400
1954,3,27,1954.235616,524
1954,4,3,1954.254795,635
1954,4,10,1954.273973,470
1954,4,17,1954.293151,401
1954,4,24,1954.312329,298
1954,5,1,1954.331507,435
1954,5,8,1954.350685,408
1954,5,15,1954.369863,331
1954,5,22,1954.389041,289
1954,5,29,1954.408219,382
1954,6,5,1954.427397,422
1954,6,12,1954.446575,419
1954,6,19,1954.465753,421
1954,6,26,1954.484932,327
1954,7,3,1954.50411,186
1954,7,10,1954.523288,192
1954,7,17,1954.542466,123
1954,7,24,1954.561644,95
1954,7,31,1954.580822,46
1954,8,7,1954.6,66
1954,8,14,1954.619178,44
1954,8,21,1954.638356,49
1954,8,28,1954.657534,18
1954,9,4,1954.676712,30
1954,9,11,1954.69589,52
1954,9,18,1954.715068,25
1954,9,25,1954.734247,45
1954,10,2,1954.753425,58
1954,10,9,1954.772603,44
1954,10,16,1954.791781,347
1954,10,23,1954.810959,186
1954,10,30,1954.830137,168
1954,11,6,1954.849315,158
1954,11,13,1954.868493,271
1954,11,20,1954.887671,316
1954,11,27,1954.906849,421
1954,12,4,1954.926027,277
1954,12,11,1954.945205,355
1954,12,18,1954.964384,297
1954,12,25,1954.983562,526
1955,1,1,1955.00274,369
1955,1,8,1955.021918,584
1955,1,15,1955.041096,761
1955,1,22,1955.060274,609
1955,1,29,1955.079452,557
1955,2,5,1955.09863,383
1955,2,12,1955.117808,716
1955,2,19,1955.136986,653
1955,2,26,1955.156164,614
1955,3,5,1955.175342,553
1955,3,12,1955.194521,558
1955,3,19,1955.213699,534
1955,3,26,1955.232877,493
1955,4,2,1955.252055,450
1955,4,9,1955.271233,411
1955,4,16,1955.290411,396
1955,4,23,1955.309589,426
1955,4,30,1955.328767,412
1955,5,7,1955.347945,300
1955,5,14,1955.367123,277
1955,5,21,1955.386301,339
1955,5,28,1955.405479,416
1955,6,4,1955.424658,334
1955,6,11,1955.443836,401
1955,6,18,1955.463014,414
1955,6,25,1955.482192,312
1955,7,2,1955.50137,199
1955,7,9,1955.520548,215
1955,7,16,1955.539726,151
1955,7,23,1955.558904,91
1955,7,30,1955.578082,82
1955,8,6,1955.59726,32
1955,8,13,1955.616438,22
1955,8,20,1955.635616,38
1955,8,27,1955.654795,25
1955,9,3,1955.673973,30
1955,9,10,1955.693151,13
1955,9,17,1955.712329,41
1955,9,24,1955.731507,61
1955,10,1,1955.750685,65
1955,10,8,1955.769863,71
1955,10,15,1955.789041,146
1955,10,22,1955.808219,129
1955,10,29,1955.827397,196
1955,11,5,1955.846575,196
1955,11,12,1955.865753,168
1955,11,19,1955.884932,317
1955,11,26,1955.90411,399
1955,12,3,1955.923288,425
1955,12,10,1955.942466,524
1955,12,17,1955.961644,218
1955,12,24,1955.980822,420
1955,12,31,1956,358
1956,1,7,1956.019178,511
1956,1,14,1956.038356,633
1956,1,21,1956.057534,554
1956,1,28,1956.076712,698
1956,2,4,1956.09589,539
1956,2,11,1956.115068,613
1956,2,18,1956.134247,543
1956,2,25,1956.153425,580
1956,3,3,1956.172603,379
1956,3,10,1956.191781,621
1956,3,17,1956.210959,579
1956,3,24,1956.230137,382
1956,3,31,1956.249315,296
1956,4,7,1956.268493,395
1956,4,14,1956.287671,324
1956,4,21,1956.306849,393
1956,4,28,1956.326027,392
1956,5,5,1956.345205,376
1956,5,12,1956.364384,319
1956,5,19,1956.383562,461
1956,5,26,1956.40274,386
1956,6,2,1956.421918,324
1956,6,9,1956.441096,402
1956,6,16,1956.460274,324
1956,6,23,1956.479452,343
1956,6,30,1956.49863,205
1956,7,7,1956.517808,139
1956,7,14,1956.536986,130
1956,7,21,1956.556164,88
1956,7,28,1956.575342,109
1956,8,4,1956.594521,63
1956,8,11,1956.613699,61
1956,8,18,1956.632877,51
1956,8,25,1956.652055,96
1956,9,1,1956.671233,53
1956,9,8,1956.690411,46
1956,9,15,1956.709589,30
1956,9,22,1956.728767,52
1956,9,29,1956.747945,60
1956,10,6,1956.767123,52
1956,10,13,1956.786301,87
1956,10,20,1956.805479,265
1956,10,27,1956.824658,139
1956,11,3,1956.843836,320
1956,11,10,1956.863014,295
1956,11,17,1956.882192,383
1956,11,24,1956.90137,390
1956,12,1,1956.920548,424
1956,12,8,1956.939726,315
1956,12,15,1956.958904,438
1956,12,22,1956.978082,355
1956,12,29,1956.99726,419
1957,1,5,1957.013699,699
1957,1,12,1957.032877,582
1957,1,19,1957.052055,555
1957,1,26,1957.071233,622
1957,2,2,1957.090411,424
1957,2,9,1957.109589,492
1957,2,16,1957.128767,658
1957,2,23,1957.147945,646
1957,3,2,1957.167123,706
1957,3,9,1957.186301,678
1957,3,16,1957.205479,631
1957,3,23,1957.224658,781
1957,3,30,1957.243836,677
1957,4,6,1957.263014,566
1957,4,13,1957.282192,596
1957,4,20,1957.30137,644
1957,4,27,1957.320548,463
1957,5,4,1957.339726,951
1957,5,11,1957.358904,681
1957,5,18,1957.378082,464
1957,5,25,1957.39726,457
1957,6,1,1957.416438,437
1957,6,8,1957.435616,581
1957,6,15,1957.454795,490
1957,6,22,1957.473973,434
1957,6,29,1957.493151,271
1957,7,6,1957.512329,188
1957,7,13,1957.531507,129
1957,7,20,1957.550685,123
1957,7,27,1957.569863,55
1957,8,3,1957.589041,48
1957,8,10,1957.608219,39
1957,8,17,1957.627397,40
1957,8,24,1957.646575,26
1957,8,31,1957.665753,27
1957,9,7,1957.684932,41
1957,9,14,1957.70411,63
1957,9,21,1957.723288,62
1957,9,28,1957.742466,58
1957,10,5,1957.761644,72
1957,10,12,1957.780822,61
1957,10,19,1957.8,51
1957,10,26,1957.819178,115
1957,11,2,1957.838356,103
1957,11,9,1957.857534,150
1957,11,16,1957.876712,115
1957,11,23,1957.89589,194
1957,11,30,1957.915068,181
1957,12,7,1957.934247,312
1957,12,14,1957.953425,246
1957,12,21,1957.972603,182
1957,12,28,1957.991781,183
1958,1,4,1958.010959,362
1958,1,11,1958.030137,430
1958,1,18,1958.049315,286
1958,1,25,1958.068493,392
1958,2,1,1958.087671,379
1958,2,8,1958.106849,284
1958,2,15,1958.126027,507
1958,2,22,1958.145205,437
1958,3,1,1958.164384,534
1958,3,8,1958.183562,463
1958,3,15,1958.20274,489
1958,3,22,1958.221918,304
1958,3,29,1958.241096,436
1958,4,5,1958.260274,398
1958,4,12,1958.279452,312
1958,4,19,1958.29863,457
1958,4,26,1958.317808,422
1958,5,3,1958.336986,503
1958,5,10,1958.356164,388
1958,5,17,1958.375342,321
1958,5,24,1958.394521,346
1958,5,31,1958.413699,388
1958,6,7,1958.432877,403
1958,6,14,1958.452055,269
1958,6,21,1958.471233,371
1958,6,28,1958.490411,246
1958,7,5,1958.509589,240
1958,7,12,1958.528767,128
1958,7,19,1958.547945,142
1958,7,26,1958.567123,101
1958,8,2,1958.586301,61
1958,8,9,1958.605479,57
1958,8,16,1958.624658,37
1958,8,23,1958.643836,50
1958,8,30,1958.663014,33
1958,9,6,1958.682192,24
1958,9,13,1958.70137,58
